origin,destination,distance,duration,duration_in_traffic,timestamp,distance_km,duration_minutes,duration_in_traffic_minutes,traffic_difference,average_speed_kph,traffic_delay_factor,traffic_adjusted
"Durham, North Carolina","Colorado Springs, Colorado","2,623 km",1 day 0 hours,23 hour 26 min,2024-11-23 02:01:00,2623.0,1440,1406.0,-2.361111111111111,111.93456614509246,-0.012962256957682043,Faster
"Durham, North Carolina","Kansas City, Missouri","1,681 km",15 hour 35 min,15 hour 11 min,2024-11-23 02:01:00,1681.0,935,911.0,-2.5668449197860963,110.71350164654226,-0.014277215942891136,Faster
"Durham, North Carolina","Atlanta, Georgia",620 km,5 hour 49 min,5 hour 42 min,2024-11-23 02:01:00,620.0,349,342.0,-2.005730659025788,108.7719298245614,-0.01129032258064516,Faster
"Durham, North Carolina","Sacramento, California","4,454 km",1 day 16 hours,1 day 16 hours,2024-11-23 02:01:00,4454.0,2400,2400.0,0.0,111.35,0.0,Same
"Durham, North Carolina","Mesa, Arizona","3,459 km",1 day 7 hours,1 day 7 hours,2024-11-23 02:01:00,3459.0,1860,1860.0,0.0,111.58064516129032,0.0,Same
"Durham, North Carolina","Omaha, Nebraska","1,953 km",18 hour 7 min,17 hour 41 min,2024-11-23 02:01:00,1953.0,1087,1061.0,-2.391904323827047,110.44297832233741,-0.013312852022529442,Faster
"Durham, North Carolina","Austin, Texas","2,115 km",19 hour 31 min,18 hour 52 min,2024-11-23 03:00:00,2115.0,1171,1132.0,-3.330486763450043,112.10247349823321,-0.018439716312056736,Faster
"Durham, North Carolina","San Francisco, California","4,551 km",1 day 17 hours,,2024-11-23 03:00:00,4551.0,2460,,,,,Faster
"Durham, North Carolina","Charlotte, North Carolina",234 km,2 hour 13 min,2 hour 11 min,2024-11-23 03:00:00,234.0,133,131.0,-1.5037593984962405,107.17557251908399,-0.008547008547008548,Faster
"Durham, North Carolina","Columbus, Ohio",731 km,7 hour 8 min,7 hour 3 min,2024-11-23 03:00:00,731.0,428,423.0,-1.1682242990654206,103.68794326241135,-0.006839945280437756,Faster
"Durham, North Carolina","Fort Worth, Texas","1,931 km",17 hour 29 min,16 hour 55 min,2024-11-23 03:00:00,1931.0,1049,1015.0,-3.241182078169685,114.14778325123152,-0.017607457276022784,Faster
"Durham, North Carolina","Jacksonville, Florida",771 km,6 hour 51 min,6 hour 41 min,2024-11-23 03:00:00,771.0,411,401.0,-2.4330900243309004,115.36159600997506,-0.01297016861219196,Faster
"Durham, North Carolina","San Jose, California","4,483 km",1 day 16 hours,1 day 16 hours,2024-11-23 03:00:00,4483.0,2400,2400.0,0.0,112.075,0.0,Same
"Durham, North Carolina","New York, New York",777 km,7 hour 25 min,7 hour 10 min,2024-11-23 03:00:00,777.0,445,430.0,-3.3707865168539324,108.41860465116278,-0.019305019305019305,Faster
"Durham, North Carolina","San Diego, California","4,062 km",1 day 12 hours,1 day 12 hours,2024-11-23 03:00:00,4062.0,2160,2160.0,0.0,112.83333333333333,0.0,Same
"Durham, North Carolina","San Antonio, Texas","2,209 km",20 hour 0 min,19 hour 28 min,2024-11-23 03:00:00,2209.0,1200,1168.0,-2.666666666666667,113.47602739726028,-0.014486192847442281,Faster
"Durham, North Carolina","Philadelphia, Pennsylvania",639 km,6 hour 5 min,5 hour 50 min,2024-11-23 03:00:00,639.0,365,350.0,-4.10958904109589,109.54285714285714,-0.023474178403755867,Faster
"Durham, North Carolina","Houston, Texas","1,894 km",17 hour 6 min,16 hour 40 min,2024-11-23 03:00:00,1894.0,1026,1000.0,-2.53411306042885,113.63999999999999,-0.013727560718057022,Faster
"Durham, North Carolina","Chicago, Illinois","1,261 km",12 hour 2 min,11 hour 53 min,2024-11-23 03:00:00,1261.0,722,713.0,-1.2465373961218837,106.11500701262273,-0.007137192704203013,Faster
"Durham, North Carolina","Los Angeles, California","4,072 km",1 day 12 hours,1 day 12 hours,2024-11-23 03:00:00,4072.0,2160,2160.0,0.0,113.11111111111111,0.0,Same
"Durham, North Carolina","Indianapolis, Indiana",971 km,9 hour 19 min,9 hour 10 min,2024-11-23 03:00:00,971.0,559,550.0,-1.6100178890876566,105.92727272727274,-0.009268795056642637,Faster
"Durham, North Carolina","Dallas, Texas","1,879 km",17 hour 1 min,16 hour 25 min,2024-11-23 03:00:00,1879.0,1021,985.0,-3.525954946131244,114.45685279187816,-0.019159127195316657,Faster
"Durham, North Carolina","Seattle, Washington","4,588 km",1 day 17 hours,,2024-11-23 03:00:00,4588.0,2460,,,,,Faster
"Durham, North Carolina","Phoenix, Arizona","3,479 km",1 day 7 hours,1 day 7 hours,2024-11-23 03:00:00,3479.0,1860,1860.0,0.0,112.2258064516129,0.0,Same
"Durham, North Carolina","Washington, D.C.",415 km,3 hour 54 min,3 hour 51 min,2024-11-23 03:00:00,415.0,234,231.0,-1.282051282051282,107.79220779220779,-0.007228915662650603,Faster
"Durham, North Carolina","Denver, Colorado","2,649 km",1 day 0 hours,23 hour 30 min,2024-11-23 03:00:00,2649.0,1440,1410.0,-2.083333333333333,112.72340425531915,-0.011325028312570781,Faster
"Durham, North Carolina","Louisville, Kentucky",869 km,8 hour 13 min,8 hour 4 min,2024-11-23 03:00:00,869.0,493,484.0,-1.8255578093306288,107.72727272727273,-0.010356731875719217,Faster
"Durham, North Carolina","Memphis, Tennessee","1,188 km",10 hour 50 min,10 hour 34 min,2024-11-23 03:00:00,1188.0,650,634.0,-2.4615384615384617,112.42902208201893,-0.013468013468013467,Faster
"Durham, North Carolina","Las Vegas, Nevada","3,732 km",1 day 9 hours,1 day 9 hours,2024-11-23 03:00:00,3732.0,1980,1980.0,0.0,113.0909090909091,0.0,Same
"Durham, North Carolina","Portland, Oregon","4,575 km",1 day 17 hours,1 day 17 hours,2024-11-23 03:00:00,4575.0,2460,2460.0,0.0,111.58536585365853,0.0,Same
"Durham, North Carolina","Baltimore, Maryland",477 km,4 hour 36 min,4 hour 27 min,2024-11-23 03:00:00,477.0,276,267.0,-3.260869565217391,107.19101123595505,-0.018867924528301886,Faster
"Durham, North Carolina","Detroit, Michigan","1,059 km",10 hour 17 min,10 hour 6 min,2024-11-23 03:00:00,1059.0,617,606.0,-1.7828200972447326,104.85148514851485,-0.010387157695939566,Faster
"Durham, North Carolina","Nashville, Tennessee",849 km,7 hour 48 min,7 hour 39 min,2024-11-23 03:00:00,849.0,468,459.0,-1.9230769230769231,110.98039215686273,-0.01060070671378092,Faster
"Durham, North Carolina","El Paso, Texas","2,898 km",1 day 2 hours,1 day 1 hour,2024-11-23 03:00:00,2898.0,1560,1500.0,-3.8461538461538463,115.92,-0.020703933747412008,Faster
"Durham, North Carolina","Boston, Massachusetts","1,119 km",10 hour 48 min,10 hour 38 min,2024-11-23 03:00:00,1119.0,648,638.0,-1.5432098765432098,105.23510971786834,-0.008936550491510277,Faster
"Durham, North Carolina","Oklahoma City, Oklahoma","1,937 km",17 hour 25 min,16 hour 53 min,2024-11-23 03:00:00,1937.0,1045,1013.0,-3.062200956937799,114.72852912142152,-0.016520392359318535,Faster
"Durham, North Carolina","Omaha, Nebraska","1,953 km",18 hour 7 min,17 hour 39 min,2024-11-23 03:01:00,1953.0,1087,1059.0,-2.5758969641214353,110.6515580736544,-0.014336917562724014,Faster
"Durham, North Carolina","Arlington, Texas","1,911 km",17 hour 21 min,16 hour 45 min,2024-11-23 03:01:00,1911.0,1041,1005.0,-3.45821325648415,114.08955223880596,-0.018838304552590265,Faster
"Durham, North Carolina","Tampa, Florida","1,087 km",9 hour 54 min,9 hour 38 min,2024-11-23 03:01:00,1087.0,594,578.0,-2.6936026936026933,112.83737024221453,-0.014719411223551058,Faster
"Durham, North Carolina","Tulsa, Oklahoma","1,833 km",16 hour 30 min,16 hour 1 min,2024-11-23 03:01:00,1833.0,990,961.0,-2.9292929292929295,114.4432882414152,-0.015821058374249863,Faster
"Durham, North Carolina","Minneapolis, Minnesota","1,926 km",17 hour 53 min,17 hour 32 min,2024-11-23 03:01:00,1926.0,1073,1052.0,-1.95712954333644,109.84790874524714,-0.010903426791277258,Faster
"Durham, North Carolina","Oakland, California","4,533 km",1 day 17 hours,1 day 16 hours,2024-11-23 03:01:00,4533.0,2460,2400.0,-2.4390243902439024,113.325,-0.013236267372600927,Faster
"Durham, North Carolina","Virginia Beach, Virginia",323 km,3 hour 20 min,3 hour 18 min,2024-11-23 03:01:00,323.0,200,198.0,-1.0,97.87878787878789,-0.006191950464396285,Faster
"Durham, North Carolina","Long Beach, California","4,093 km",1 day 13 hours,1 day 12 hours,2024-11-23 03:01:00,4093.0,2220,2160.0,-2.7027027027027026,113.69444444444444,-0.014659174199853409,Faster
"Durham, North Carolina","Raleigh, North Carolina",40.7 km,33 min,30 min,2024-11-23 03:01:00,40.7,33,30.0,-9.090909090909092,81.4,-0.07371007371007371,Faster
"Durham, North Carolina","New Orleans, Louisiana","1,373 km",12 hour 24 min,12 hour 1 min,2024-11-23 03:01:00,1373.0,744,721.0,-3.0913978494623655,114.25797503467406,-0.016751638747268753,Faster
"Durham, North Carolina","Colorado Springs, Colorado","2,623 km",1 day 0 hours,23 hour 26 min,2024-11-23 03:01:00,2623.0,1440,1406.0,-2.361111111111111,111.93456614509246,-0.012962256957682043,Faster
"Durham, North Carolina","Kansas City, Missouri","1,681 km",15 hour 35 min,15 hour 10 min,2024-11-23 03:01:00,1681.0,935,910.0,-2.6737967914438503,110.83516483516485,-0.0148720999405116,Faster
"Durham, North Carolina","Atlanta, Georgia",620 km,5 hour 49 min,5 hour 39 min,2024-11-23 03:01:00,620.0,349,339.0,-2.865329512893983,109.73451327433628,-0.016129032258064516,Faster
"Durham, North Carolina","Sacramento, California","4,454 km",1 day 16 hours,,2024-11-23 03:01:00,4454.0,2400,,,,,Faster
"Durham, North Carolina","Mesa, Arizona","3,459 km",1 day 7 hours,1 day 7 hours,2024-11-23 03:01:00,3459.0,1860,1860.0,0.0,111.58064516129032,0.0,Same
"Durham, North Carolina","Fresno, California","4,273 km",1 day 14 hours,1 day 14 hours,2024-11-23 03:01:00,4273.0,2280,2280.0,0.0,112.44736842105263,0.0,Same
"Durham, North Carolina","Tucson, Arizona","3,412 km",1 day 7 hours,1 day 6 hours,2024-11-23 03:01:00,3412.0,1860,1800.0,-3.225806451612903,113.73333333333333,-0.017584994138335287,Faster
"Durham, North Carolina","Albuquerque, New Mexico","2,810 km",1 day 1 hour,1 day 1 hour,2024-11-23 03:01:00,2810.0,1500,1500.0,0.0,112.4,0.0,Same
"Durham, North Carolina","Milwaukee, Wisconsin","1,417 km",13 hour 23 min,13 hour 10 min,2024-11-23 03:01:00,1417.0,803,790.0,-1.61892901618929,107.62025316455697,-0.009174311926605505,Faster
"Durham, North Carolina","Miami, Florida","1,337 km",11 hour 50 min,11 hour 31 min,2024-11-23 03:01:00,1337.0,710,691.0,-2.676056338028169,116.09261939218523,-0.014210919970082274,Faster
"Durham, North Carolina","San Francisco, California","4,551 km",1 day 17 hours,1 day 17 hours,2024-11-23 04:00:00,4551.0,2460,2460.0,0.0,111.0,0.0,Same
"Durham, North Carolina","Indianapolis, Indiana",971 km,9 hour 19 min,9 hour 12 min,2024-11-23 04:00:00,971.0,559,552.0,-1.2522361359570662,105.54347826086958,-0.007209062821833162,Faster
"Durham, North Carolina","Seattle, Washington","4,588 km",1 day 17 hours,1 day 17 hours,2024-11-23 04:00:00,4588.0,2460,2460.0,0.0,111.90243902439025,0.0,Same
"Durham, North Carolina","Denver, Colorado","2,649 km",1 day 0 hours,23 hour 42 min,2024-11-23 04:00:00,2649.0,1440,1422.0,-1.25,111.77215189873418,-0.006795016987542469,Faster
"Durham, North Carolina","Washington, D.C.",415 km,4 hour 1 min,3 hour 56 min,2024-11-23 04:00:00,415.0,241,236.0,-2.0746887966804977,105.5084745762712,-0.012048192771084338,Faster
"Durham, North Carolina","Oklahoma City, Oklahoma","1,983 km",17 hour 59 min,17 hour 32 min,2024-11-23 04:00:00,1983.0,1079,1052.0,-2.5023169601482853,113.09885931558934,-0.01361573373676248,Faster
"Durham, North Carolina","El Paso, Texas","2,898 km",1 day 2 hours,1 day 2 hours,2024-11-23 04:00:00,2898.0,1560,1560.0,0.0,111.46153846153847,0.0,Same
"Durham, North Carolina","Detroit, Michigan","1,059 km",10 hour 17 min,10 hour 16 min,2024-11-23 04:00:00,1059.0,617,616.0,-0.1620745542949757,103.14935064935064,-0.0009442870632672333,Faster
"Durham, North Carolina","Charlotte, North Carolina",234 km,2 hour 13 min,2 hour 10 min,2024-11-23 04:00:00,234.0,133,130.0,-2.2556390977443606,108.00000000000001,-0.01282051282051282,Faster
"Durham, North Carolina","Portland, Oregon","4,575 km",1 day 17 hours,1 day 17 hours,2024-11-23 04:00:00,4575.0,2460,2460.0,0.0,111.58536585365853,0.0,Same
"Durham, North Carolina","Las Vegas, Nevada","3,778 km",1 day 10 hours,1 day 9 hours,2024-11-23 04:00:00,3778.0,2040,1980.0,-2.941176470588235,114.48484848484848,-0.015881418740074114,Faster
"Durham, North Carolina","Boston, Massachusetts","1,128 km",10 hour 53 min,11 hour 37 min,2024-11-23 04:00:00,1128.0,653,697.0,6.738131699846861,97.10186513629841,0.03900709219858156,Slower
"Durham, North Carolina","Columbus, Ohio",731 km,7 hour 8 min,7 hour 6 min,2024-11-23 04:00:00,731.0,428,426.0,-0.46728971962616817,102.95774647887325,-0.0027359781121751026,Faster
"Durham, North Carolina","San Jose, California","4,530 km",1 day 17 hours,1 day 16 hours,2024-11-23 04:00:00,4530.0,2460,2400.0,-2.4390243902439024,113.25,-0.013245033112582781,Faster
"Durham, North Carolina","Jacksonville, Florida",771 km,6 hour 51 min,6 hour 41 min,2024-11-23 04:00:00,771.0,411,401.0,-2.4330900243309004,115.36159600997506,-0.01297016861219196,Faster
"Durham, North Carolina","Austin, Texas","2,115 km",19 hour 31 min,19 hour 2 min,2024-11-23 04:00:00,2115.0,1171,1142.0,-2.4765157984628523,111.12084063047284,-0.013711583924349883,Faster
"Durham, North Carolina","Dallas, Texas","1,879 km",17 hour 1 min,16 hour 33 min,2024-11-23 04:00:00,1879.0,1021,993.0,-2.742409402546523,113.53474320241692,-0.014901543374135177,Faster
"Durham, North Carolina","San Diego, California","4,062 km",1 day 12 hours,1 day 12 hours,2024-11-23 04:00:00,4062.0,2160,2160.0,0.0,112.83333333333333,0.0,Same
"Durham, North Carolina","San Antonio, Texas","2,209 km",20 hour 0 min,19 hour 32 min,2024-11-23 04:00:00,2209.0,1200,1172.0,-2.3333333333333335,113.08873720136518,-0.012675418741511997,Faster
"Durham, North Carolina","Philadelphia, Pennsylvania",647 km,6 hour 10 min,6 hour 3 min,2024-11-23 04:00:00,647.0,370,363.0,-1.891891891891892,106.94214876033058,-0.010819165378670788,Faster
"Durham, North Carolina","Phoenix, Arizona","3,589 km",1 day 8 hours,1 day 8 hours,2024-11-23 04:00:00,3589.0,1920,1920.0,0.0,112.15625,0.0,Same
"Durham, North Carolina","Houston, Texas","1,894 km",17 hour 6 min,16 hour 40 min,2024-11-23 04:00:00,1894.0,1026,1000.0,-2.53411306042885,113.63999999999999,-0.013727560718057022,Faster
"Durham, North Carolina","Chicago, Illinois","1,262 km",12 hour 0 min,11 hour 57 min,2024-11-23 04:00:00,1262.0,720,717.0,-0.4166666666666667,105.60669456066947,-0.002377179080824089,Faster
"Durham, North Carolina","Los Angeles, California","4,118 km",1 day 13 hours,1 day 13 hours,2024-11-23 04:00:00,4118.0,2220,2220.0,0.0,111.29729729729729,0.0,Same
"Durham, North Carolina","New York, New York",785 km,7 hour 30 min,7 hour 30 min,2024-11-23 04:00:00,785.0,450,450.0,0.0,104.66666666666667,0.0,Same
"Durham, North Carolina","Fort Worth, Texas","1,931 km",17 hour 29 min,17 hour 2 min,2024-11-23 04:00:00,1931.0,1049,1022.0,-2.5738798856053386,113.36594911937377,-0.013982392542723977,Faster
"Durham, North Carolina","Nashville, Tennessee",826 km,8 hour 2 min,7 hour 56 min,2024-11-23 04:00:00,826.0,482,476.0,-1.2448132780082988,104.11764705882352,-0.007263922518159807,Faster
"Durham, North Carolina","Milwaukee, Wisconsin","1,417 km",13 hour 22 min,13 hour 11 min,2024-11-23 04:01:00,1417.0,802,791.0,-1.3715710723192018,107.48419721871049,-0.0077628793225123505,Faster
"Durham, North Carolina","Albuquerque, New Mexico","2,857 km",1 day 2 hours,1 day 1 hour,2024-11-23 04:01:00,2857.0,1560,1500.0,-3.8461538461538463,114.28,-0.021001050052502624,Faster
"Durham, North Carolina","Tucson, Arizona","3,412 km",1 day 7 hours,1 day 6 hours,2024-11-23 04:01:00,3412.0,1860,1800.0,-3.225806451612903,113.73333333333333,-0.017584994138335287,Faster
"Durham, North Carolina","Louisville, Kentucky",869 km,8 hour 13 min,8 hour 8 min,2024-11-23 04:01:00,869.0,493,488.0,-1.0141987829614605,106.84426229508198,-0.005753739930955121,Faster
"Durham, North Carolina","Baltimore, Maryland",485 km,4 hour 42 min,4 hour 36 min,2024-11-23 04:01:00,485.0,282,276.0,-2.127659574468085,105.43478260869566,-0.012371134020618556,Faster
"Durham, North Carolina","New Orleans, Louisiana","1,373 km",12 hour 24 min,12 hour 7 min,2024-11-23 04:01:00,1373.0,744,727.0,-2.28494623655914,113.3149931224209,-0.012381646030589949,Faster
"Durham, North Carolina","Tampa, Florida","1,087 km",9 hour 54 min,9 hour 43 min,2024-11-23 04:01:00,1087.0,594,583.0,-1.8518518518518516,111.8696397941681,-0.010119595216191352,Faster
"Durham, North Carolina","Tulsa, Oklahoma","1,879 km",17 hour 4 min,16 hour 36 min,2024-11-23 04:01:00,1879.0,1024,996.0,-2.734375,113.19277108433734,-0.014901543374135177,Faster
"Durham, North Carolina","Minneapolis, Minnesota","1,926 km",17 hour 52 min,17 hour 32 min,2024-11-23 04:01:00,1926.0,1072,1052.0,-1.8656716417910446,109.84790874524714,-0.010384215991692628,Faster
"Durham, North Carolina","Oakland, California","4,533 km",1 day 17 hours,1 day 16 hours,2024-11-23 04:01:00,4533.0,2460,2400.0,-2.4390243902439024,113.325,-0.013236267372600927,Faster
"Durham, North Carolina","Virginia Beach, Virginia",323 km,3 hour 20 min,3 hour 20 min,2024-11-23 04:01:00,323.0,200,200.0,0.0,96.89999999999999,0.0,Same
"Durham, North Carolina","Long Beach, California","4,140 km",1 day 13 hours,1 day 13 hours,2024-11-23 04:01:00,4140.0,2220,2220.0,0.0,111.89189189189189,0.0,Same
"Durham, North Carolina","Omaha, Nebraska","1,954 km",18 hour 6 min,17 hour 47 min,2024-11-23 04:01:00,1954.0,1086,1067.0,-1.7495395948434622,109.87816307403935,-0.009723643807574206,Faster
"Durham, North Carolina","Arlington, Texas","1,911 km",17 hour 21 min,16 hour 54 min,2024-11-23 04:01:00,1911.0,1041,1014.0,-2.5936599423631126,113.07692307692308,-0.0141287284144427,Faster
"Durham, North Carolina","Miami, Florida","1,337 km",11 hour 50 min,11 hour 37 min,2024-11-23 04:01:00,1337.0,710,697.0,-1.8309859154929577,115.09325681492109,-0.009723261032161555,Faster
"Durham, North Carolina","Colorado Springs, Colorado","2,623 km",1 day 0 hours,23 hour 39 min,2024-11-23 04:01:00,2623.0,1440,1419.0,-1.4583333333333333,110.90909090909092,-0.008006099885627144,Faster
"Durham, North Carolina","Kansas City, Missouri","1,681 km",15 hour 35 min,15 hour 18 min,2024-11-23 04:01:00,1681.0,935,918.0,-1.8181818181818181,109.86928104575163,-0.010113027959547887,Faster
"Durham, North Carolina","Atlanta, Georgia",620 km,5 hour 49 min,5 hour 41 min,2024-11-23 04:01:00,620.0,349,341.0,-2.292263610315186,109.09090909090908,-0.012903225806451613,Faster
"Durham, North Carolina","Sacramento, California","4,454 km",1 day 16 hours,1 day 16 hours,2024-11-23 04:01:00,4454.0,2400,2400.0,0.0,111.35,0.0,Same
"Durham, North Carolina","Mesa, Arizona","3,505 km",1 day 8 hours,1 day 7 hours,2024-11-23 04:01:00,3505.0,1920,1860.0,-3.125,113.06451612903226,-0.017118402282453638,Faster
"Durham, North Carolina","Fresno, California","4,319 km",1 day 15 hours,1 day 14 hours,2024-11-23 04:01:00,4319.0,2340,2280.0,-2.564102564102564,113.65789473684211,-0.01389210465385506,Faster
"Durham, North Carolina","Memphis, Tennessee","1,165 km",11 hour 4 min,10 hour 56 min,2024-11-23 04:01:00,1165.0,664,656.0,-1.2048192771084338,106.55487804878048,-0.0068669527896995704,Faster
"Durham, North Carolina","Raleigh, North Carolina",40.5 km,33 min,29 min,2024-11-23 04:01:00,40.5,33,29.0,-12.121212121212121,83.79310344827586,-0.09876543209876543,Faster
"Durham, North Carolina","Charlotte, North Carolina",234 km,2 hour 13 min,2 hour 8 min,2024-11-23 05:00:00,234.0,133,128.0,-3.7593984962406015,109.6875,-0.021367521367521368,Faster
"Durham, North Carolina","Columbus, Ohio",731 km,7 hour 8 min,7 hour 9 min,2024-11-23 05:00:00,731.0,428,429.0,0.23364485981308408,102.23776223776223,0.0013679890560875513,Slower
